#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 3.6013E-04   4.0302E-03   4.0517E-03   4.0660E+04   1.9351E+01   1.0904E+02   1.1075E+02   2.8240E+02   1.5329E-04  -2.3045E+02   6.8490E+00   3.8594E+01   1.5013E+02
 5.0686E-04   4.7852E-03   4.8209E-03   3.8864E+04   2.3698E+01   1.1707E+02   1.1945E+02   2.8139E+02   1.7060E-04  -2.2586E+02   9.2297E+00   4.5597E+01   1.6362E+02
 6.8836E-04   5.5796E-03   5.6359E-03   3.6852E+04   2.8738E+01   1.2529E+02   1.2855E+02   2.8026E+02   1.9366E-04  -2.1828E+02   1.2556E+01   5.4744E+01   1.7995E+02
 9.0924E-04   6.4142E-03   6.4993E-03   3.4609E+04   3.4535E+01   1.3366E+02   1.3805E+02   2.7898E+02   2.2466E-04  -2.0501E+02   1.7292E+01   6.6928E+01   1.9989E+02
 1.1746E-03   7.2893E-03   7.4139E-03   3.2118E+04   4.1152E+01   1.4211E+02   1.4795E+02   2.7755E+02   2.6685E-04  -1.8137E+02   2.4182E+01   8.3508E+01   2.2450E+02
 1.4899E-03   8.2048E-03   8.3823E-03   2.9367E+04   4.8650E+01   1.5056E+02   1.5822E+02   2.7596E+02   3.2525E-04  -1.3920E+02   3.4442E+01   1.0659E+02   2.5520E+02
 1.8613E-03   9.1601E-03   9.4075E-03   2.6345E+04   5.7076E+01   1.5889E+02   1.6883E+02   2.7419E+02   4.0780E-04  -6.4001E+01   5.0124E+01   1.3954E+02   2.9395E+02
 2.2954E-03   1.0154E-02   1.0492E-02   2.3049E+04   6.6457E+01   1.6696E+02   1.7970E+02   2.7226E+02   5.2751E-04   7.0415E+01   7.4778E+01   1.8787E+02   3.4349E+02
 2.7993E-03   1.1184E-02   1.1639E-02   1.9488E+04   7.6770E+01   1.7455E+02   1.9068E+02   2.7016E+02   7.0651E-04   3.1203E+02   1.1475E+02   2.6091E+02   4.0778E+02
 3.3809E-03   1.2247E-02   1.2851E-02   1.5692E+04   8.7889E+01   1.8134E+02   2.0151E+02   2.6796E+02   9.8445E-04   7.5068E+02   1.8185E+02   3.7520E+02   4.9277E+02
 4.0483E-03   1.3339E-02   1.4131E-02   1.1730E+04   9.9462E+01   1.8682E+02   2.1164E+02   2.6573E+02   1.4374E-03   1.5555E+03   2.9893E+02   5.6149E+02   6.0790E+02
 4.8105E-03   1.4453E-02   1.5482E-02   7.7313E+03   1.1067E+02   1.9049E+02   2.2031E+02   2.6367E+02   2.2163E-03   3.0521E+03   5.1096E+02   8.7955E+02   7.6742E+02
 5.6768E-03   1.5581E-02   1.6904E-02   3.7151E+03   1.1945E+02   1.8939E+02   2.2392E+02   2.6212E+02   3.4998E-03   5.5943E+03   8.6886E+02   1.3776E+03   9.7257E+02
 6.6571E-03   1.6712E-02   1.8402E-02  -5.0043E+02   1.2467E+02   1.8071E+02   2.1954E+02   2.6149E+02   5.5500E-03   9.3514E+03   1.4354E+03   2.0806E+03   1.2175E+03
 7.7615E-03   1.7834E-02   1.9977E-02  -5.0612E+03   1.2606E+02   1.6245E+02   2.0563E+02   2.6224E+02   8.5839E-03   1.3501E+04   2.2395E+03   2.8860E+03   1.4736E+03
 8.9980E-03   1.8936E-02   2.1635E-02  -9.9411E+03   1.2311E+02   1.3618E+02   1.8358E+02   2.6451E+02   1.2561E-02   1.5590E+04   3.1887E+03   3.5273E+03   1.6938E+03
 1.0371E-02   2.0017E-02   2.3383E-02  -1.5154E+04   1.1700E+02   1.0773E+02   1.5904E+02   2.6759E+02   1.6649E-02   1.3245E+04   3.9988E+03   3.6819E+03   1.8229E+03
 1.1880E-02   2.1081E-02   2.5230E-02  -2.0494E+04   1.1048E+02   8.3988E+01   1.3878E+02   2.7024E+02   1.9560E-02   8.1111E+03   4.4174E+03   3.3581E+03   1.8454E+03
 1.3525E-02   2.2131E-02   2.7182E-02  -2.5347E+04   1.0524E+02   6.7644E+01   1.2511E+02   2.7184E+02   2.0869E-02   3.8914E+03   4.4747E+03   2.8762E+03   1.7990E+03
 1.5308E-02   2.3171E-02   2.9246E-02  -2.9334E+04   1.0128E+02   5.7038E+01   1.1624E+02   2.7254E+02   2.1099E-02   1.8362E+03   4.3440E+03   2.4464E+03   1.7232E+03
 1.7234E-02   2.4197E-02   3.1429E-02  -3.2502E+04   9.8113E+01   4.9764E+01   1.1001E+02   2.7275E+02   2.0804E-02   1.1845E+03   4.1422E+03   2.1010E+03   1.6404E+03
