#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 8.3741E-02  -4.2165E-02  -1.0067E-01   1.2124E+03   4.4133E+01  -6.5999E+00   4.4624E+01   2.7420E+02   1.7129E-07  -3.1316E+02   1.7287E+02  -2.5798E+01   4.0860E+00
 7.7929E-02  -4.1268E-02  -9.4786E-02   1.6047E+03   4.4594E+01  -7.1348E+00   4.5161E+01   2.7421E+02   1.7746E-07  -3.1444E+02   1.7519E+02  -2.7973E+01   4.1184E+00
 7.2419E-02  -4.0358E-02  -8.9201E-02   1.9746E+03   4.5190E+01  -7.7387E+00   4.5847E+01   2.7420E+02   1.8472E-07  -3.1440E+02   1.7815E+02  -3.0491E+01   4.1572E+00
 6.7198E-02  -3.9433E-02  -8.3898E-02   2.4443E+03   4.5853E+01  -8.4473E+00   4.6625E+01   2.7420E+02   1.9294E-07  -3.1409E+02   1.8152E+02  -3.3409E+01   4.2020E+00
 6.2257E-02  -3.8490E-02  -7.8868E-02   3.1077E+03   4.6414E+01  -9.2281E+00   4.7322E+01   2.7420E+02   2.0110E-07  -3.1548E+02   1.8451E+02  -3.6626E+01   4.2470E+00
 5.7584E-02  -3.7527E-02  -7.4097E-02   4.0026E+03   4.6727E+01  -1.0034E+01   4.7792E+01   2.7421E+02   2.0803E-07  -3.2012E+02   1.8644E+02  -3.9955E+01   4.2863E+00
 5.3167E-02  -3.6544E-02  -6.9572E-02   5.1332E+03   4.6698E+01  -1.0823E+01   4.7936E+01   2.7424E+02   2.1292E-07  -3.2895E+02   1.8685E+02  -4.3198E+01   4.3156E+00
 4.8996E-02  -3.5543E-02  -6.5283E-02   6.4620E+03   4.6296E+01  -1.1557E+01   4.7717E+01   2.7428E+02   2.1550E-07  -3.4218E+02   1.8557E+02  -4.6135E+01   4.3322E+00
 4.5062E-02  -3.4531E-02  -6.1220E-02   7.8310E+03   4.5619E+01  -1.2178E+01   4.7216E+01   2.7433E+02   2.1617E-07  -3.5813E+02   1.8296E+02  -4.8623E+01   4.3363E+00
 4.1351E-02  -3.3513E-02  -5.7372E-02   9.0495E+03   4.4934E+01  -1.2723E+01   4.6701E+01   2.7438E+02   2.1671E-07  -3.7328E+02   1.8024E+02  -5.0836E+01   4.3362E+00
 3.7851E-02  -3.2498E-02  -5.3728E-02   9.9611E+03   4.4558E+01  -1.3289E+01   4.6497E+01   2.7442E+02   2.1893E-07  -3.8374E+02   1.7884E+02  -5.3316E+01   4.3443E+00
 3.4553E-02  -3.1488E-02  -5.0278E-02   1.0678E+04   4.4621E+01  -1.4072E+01   4.6787E+01   2.7443E+02   2.2393E-07  -3.8850E+02   1.7950E+02  -5.6768E+01   4.3718E+00
 3.1449E-02  -3.0476E-02  -4.7013E-02   1.1510E+04   4.4862E+01  -1.5170E+01   4.7357E+01   2.7443E+02   2.3077E-07  -3.9130E+02   1.8120E+02  -6.1373E+01   4.4147E+00
 2.8535E-02  -2.9452E-02  -4.3925E-02   1.2585E+04   4.4908E+01  -1.6424E+01   4.7817E+01   2.7445E+02   2.3656E-07  -3.9605E+02   1.8212E+02  -6.6640E+01   4.4572E+00
 2.5805E-02  -2.8413E-02  -4.1003E-02   1.3935E+04   4.4576E+01  -1.7716E+01   4.7968E+01   2.7447E+02   2.3948E-07  -4.0426E+02   1.8135E+02  -7.2054E+01   4.4904E+00
 2.3252E-02  -2.7355E-02  -3.8239E-02   1.5572E+04   4.3784E+01  -1.8947E+01   4.7708E+01   2.7451E+02   2.3852E-07  -4.1639E+02   1.7846E+02  -7.7178E+01   4.5097E+00
 2.0871E-02  -2.6281E-02  -3.5627E-02   1.7492E+04   4.2491E+01  -2.0027E+01   4.6974E+01   2.7456E+02   2.3314E-07  -4.3238E+02   1.7325E+02  -8.1599E+01   4.5111E+00
 1.8655E-02  -2.5193E-02  -3.3157E-02   1.9628E+04   4.0703E+01  -2.0884E+01   4.5748E+01   2.7462E+02   2.2318E-07  -4.5102E+02   1.6570E+02  -8.4966E+01   4.4911E+00
 1.6596E-02  -2.4092E-02  -3.0823E-02   2.1901E+04   3.8499E+01  -2.1480E+01   4.4086E+01   2.7469E+02   2.0935E-07  -4.7004E+02   1.5618E+02  -8.7096E+01   4.4494E+00
 1.4690E-02  -2.2984E-02  -2.8618E-02   2.4201E+04   3.6009E+01  -2.1810E+01   4.2099E+01   2.7475E+02   1.9299E-07  -4.8647E+02   1.4528E+02  -8.7990E+01   4.3879E+00
 1.2928E-02  -2.1873E-02  -2.6534E-02   2.6334E+04   3.3439E+01  -2.1931E+01   3.9989E+01   2.7479E+02   1.7466E-07  -4.9512E+02   1.3387E+02  -8.8080E+01   4.3125E+00
 1.1305E-02  -2.0760E-02  -2.4566E-02   2.8378E+04   3.0887E+01  -2.2054E+01   3.7952E+01   2.7479E+02   1.5452E-07  -4.9248E+02   1.2257E+02  -8.8220E+01   4.2348E+00
 9.8217E-03  -1.9640E-02  -2.2707E-02   3.0717E+04   2.8060E+01  -2.2243E+01   3.5807E+01   2.7476E+02   1.3196E-07  -4.8160E+02   1.1048E+02  -8.8233E+01   4.1506E+00
 8.4811E-03  -1.8508E-02  -2.0951E-02   3.3460E+04   2.4383E+01  -2.1864E+01   3.2750E+01   2.7471E+02   4.5188E-07  -4.6223E+02   9.4974E+01  -8.5369E+01   4.0113E+00
 7.2838E-03  -1.7363E-02  -1.9294E-02   3.6562E+04   2.0754E+01  -2.1206E+01   2.9672E+01   2.7467E+02   3.3529E-07  -4.4494E+02   7.9970E+01  -8.1541E+01   3.8627E+00
 6.2248E-03  -1.6212E-02  -1.7729E-02   3.9662E+04   1.7207E+01  -1.9906E+01   2.6312E+01   2.7463E+02   1.5014E-07  -4.2841E+02   6.5287E+01  -7.5435E+01   3.6791E+00
