#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 1.1275E-02   1.2907E-02   1.7969E-02  -4.8483E+03   8.2957E+01   5.5740E+01   9.9944E+01   2.6311E+02   7.1130E-04   4.6226E+02   3.4575E+01   1.8336E+01   1.0299E+02
 1.2456E-02   1.3514E-02   1.9296E-02  -4.8016E+03   8.3631E+01   5.2799E+01   9.8903E+01   2.6318E+02   7.0914E-04   4.5710E+02   3.4537E+01   1.7255E+01   1.0265E+02
 1.3719E-02   1.4125E-02   2.0700E-02  -4.7580E+03   8.4150E+01   4.9893E+01   9.7829E+01   2.6326E+02   7.0536E-04   4.5107E+02   3.4385E+01   1.6178E+01   1.0208E+02
 1.5068E-02   1.4741E-02   2.2183E-02  -4.6993E+03   8.4472E+01   4.7022E+01   9.6678E+01   2.6334E+02   7.0037E-04   4.4434E+02   3.4113E+01   1.5124E+01   1.0134E+02
 1.6508E-02   1.5360E-02   2.3750E-02  -4.6269E+03   8.4610E+01   4.4230E+01   9.5473E+01   2.6342E+02   6.9443E-04   4.3711E+02   3.3743E+01   1.4113E+01   1.0047E+02
 1.8042E-02   1.5983E-02   2.5406E-02  -4.5536E+03   8.4600E+01   4.1521E+01   9.4240E+01   2.6351E+02   6.8774E-04   4.2951E+02   3.3301E+01   1.3146E+01   9.9490E+01
 1.9675E-02   1.6608E-02   2.7155E-02  -4.4744E+03   8.4447E+01   3.8915E+01   9.2982E+01   2.6360E+02   6.8050E-04   4.2163E+02   3.2796E+01   1.2235E+01   9.8434E+01
 2.1411E-02   1.7237E-02   2.9001E-02  -4.3926E+03   8.4188E+01   3.6445E+01   9.1738E+01   2.6368E+02   6.7289E-04   4.1362E+02   3.2257E+01   1.1388E+01   9.7329E+01
 2.3254E-02   1.7870E-02   3.0950E-02  -4.3190E+03   8.3869E+01   3.4106E+01   9.0539E+01   2.6377E+02   6.6514E-04   4.0560E+02   3.1711E+01   1.0596E+01   9.6204E+01
 2.5210E-02   1.8506E-02   3.3007E-02  -4.2499E+03   8.3493E+01   3.1882E+01   8.9373E+01   2.6386E+02   6.5738E-04   3.9764E+02   3.1163E+01   9.8506E+00   9.5080E+01
 2.7285E-02   1.9143E-02   3.5177E-02  -4.1816E+03   8.3056E+01   2.9759E+01   8.8226E+01   2.6396E+02   6.4968E-04   3.8975E+02   3.0613E+01   9.1403E+00   9.3964E+01
 2.9483E-02   1.9780E-02   3.7466E-02  -4.1150E+03   8.2525E+01   2.7696E+01   8.7048E+01   2.6405E+02   6.4194E-04   3.8186E+02   3.0039E+01   8.4577E+00   9.2841E+01
 3.1811E-02   2.0416E-02   3.9879E-02  -4.0338E+03   8.1870E+01   2.5727E+01   8.5817E+01   2.6414E+02   6.3402E-04   3.7390E+02   2.9426E+01   7.8142E+00   9.1694E+01
 3.4273E-02   2.1051E-02   4.2422E-02  -3.9526E+03   8.1141E+01   2.3872E+01   8.4580E+01   2.6424E+02   6.2593E-04   3.6593E+02   2.8797E+01   7.2139E+00   9.0524E+01
 3.6877E-02   2.1684E-02   4.5102E-02  -3.8761E+03   8.0370E+01   2.2122E+01   8.3359E+01   2.6434E+02   6.1779E-04   3.5801E+02   2.8167E+01   6.6474E+00   8.9348E+01
 3.9628E-02   2.2313E-02   4.7924E-02  -3.8024E+03   7.9537E+01   2.0452E+01   8.2125E+01   2.6443E+02   6.0963E-04   3.5013E+02   2.7526E+01   6.1137E+00   8.8168E+01
 4.2532E-02   2.2938E-02   5.0895E-02  -3.7211E+03   7.8638E+01   1.8895E+01   8.0876E+01   2.6453E+02   6.0144E-04   3.4231E+02   2.6875E+01   5.6194E+00   8.6986E+01
 4.5596E-02   2.3560E-02   5.4021E-02  -3.6461E+03   7.7723E+01   1.7443E+01   7.9657E+01   2.6463E+02   5.9335E-04   3.3463E+02   2.6237E+01   5.1592E+00   8.5819E+01
 4.8826E-02   2.4175E-02   5.7309E-02  -3.5773E+03   7.6792E+01   1.6070E+01   7.8455E+01   2.6473E+02   5.8542E-04   3.2711E+02   2.5611E+01   4.7251E+00   8.4673E+01
 5.2228E-02   2.4782E-02   6.0765E-02  -3.5067E+03   7.5835E+01   1.4779E+01   7.7262E+01   2.6482E+02   5.7764E-04   3.1974E+02   2.4994E+01   4.3148E+00   8.3550E+01
 5.5811E-02   2.5380E-02   6.4398E-02  -3.4400E+03   7.4843E+01   1.3541E+01   7.6058E+01   2.6492E+02   5.6992E-04   3.1250E+02   2.4378E+01   3.9228E+00   8.2436E+01
 5.9581E-02   2.5964E-02   6.8213E-02  -3.3669E+03   7.3787E+01   1.2365E+01   7.4815E+01   2.6502E+02   5.6213E-04   3.0530E+02   2.3747E+01   3.5533E+00   8.1313E+01
 6.3544E-02   2.6535E-02   7.2217E-02  -3.2906E+03   7.2697E+01   1.1268E+01   7.3565E+01   2.6511E+02   5.5432E-04   2.9821E+02   2.3116E+01   3.2098E+00   8.0188E+01
 6.7708E-02   2.7091E-02   7.6417E-02  -3.2197E+03   7.1593E+01   1.0231E+01   7.2321E+01   2.6521E+02   5.4657E-04   2.9126E+02   2.2492E+01   2.8902E+00   7.9070E+01
 7.2078E-02   2.7631E-02   8.0821E-02  -3.1458E+03   7.0495E+01   9.2741E+00   7.1103E+01   2.6530E+02   5.3902E-04   2.8453E+02   2.1887E+01   2.5913E+00   7.7983E+01
 7.6663E-02   2.8151E-02   8.5436E-02  -3.0815E+03   6.9392E+01   8.3451E+00   6.9892E+01   2.6540E+02   5.3161E-04   2.7798E+02   2.1293E+01   2.3072E+00   7.6914E+01
 8.1469E-02   2.8647E-02   9.0267E-02  -3.0062E+03   6.8247E+01   7.4764E+00   6.8655E+01   2.6549E+02   5.2422E-04   2.7157E+02   2.0696E+01   2.0430E+00   7.5850E+01
 8.6502E-02   2.9121E-02   9.5322E-02  -2.9327E+03   6.7102E+01   6.6665E+00   6.7432E+01   2.6558E+02   5.1693E-04   2.6535E+02   2.0110E+01   1.8009E+00   7.4800E+01
 9.1769E-02   2.9568E-02   1.0061E-01  -2.8611E+03   6.5981E+01   5.9126E+00   6.6245E+01   2.6566E+02   5.0986E-04   2.5937E+02   1.9548E+01   1.5767E+00   7.3783E+01
 9.7275E-02   2.9988E-02   1.0613E-01  -2.7933E+03   6.4889E+01   5.2018E+00   6.5097E+01   2.6575E+02   5.0308E-04   2.5367E+02   1.9011E+01   1.3674E+00   7.2806E+01
 1.0303E-01   3.0377E-02   1.1190E-01  -2.7258E+03   6.3819E+01   4.5273E+00   6.3980E+01   2.6583E+02   4.9654E-04   2.4823E+02   1.8495E+01   1.1684E+00   7.1865E+01
 1.0903E-01   3.0730E-02   1.1791E-01  -2.6589E+03   6.2742E+01   3.8694E+00   6.2861E+01   2.6591E+02   4.9004E-04   2.4296E+02   1.7985E+01   9.7737E-01   7.0929E+01
 1.1529E-01   3.1042E-02   1.2418E-01  -2.5852E+03   6.1620E+01   3.2401E+00   6.1705E+01   2.6598E+02   4.8335E-04   2.3774E+02   1.7463E+01   8.0086E-01   6.9968E+01
 1.2181E-01   3.1315E-02   1.3070E-01  -2.5051E+03   6.0497E+01   2.6726E+00   6.0556E+01   2.6605E+02   4.7665E-04   2.3268E+02   1.6947E+01   6.4455E-01   6.9007E+01
 1.2859E-01   3.1547E-02   1.3749E-01  -2.4318E+03   5.9436E+01   2.1515E+00   5.9475E+01   2.6612E+02   4.7026E-04   2.2790E+02   1.6466E+01   5.0204E-01   6.8090E+01
 1.3564E-01   3.1735E-02   1.4454E-01  -2.3635E+03   5.8427E+01   1.6524E+00   5.8450E+01   2.6619E+02   4.6415E-04   2.2339E+02   1.6013E+01   3.6554E-01   6.7215E+01
 1.4296E-01   3.1874E-02   1.5187E-01  -2.2938E+03   5.7403E+01   1.1655E+00   5.7415E+01   2.6625E+02   4.5797E-04   2.1898E+02   1.5560E+01   2.3783E-01   6.6331E+01
 1.5056E-01   3.1962E-02   1.5946E-01  -2.2151E+03   5.6372E+01   7.2781E-01   5.6377E+01   2.6631E+02   4.5176E-04   2.1468E+02   1.5109E+01   1.2489E-01   6.5442E+01
 1.5843E-01   3.2001E-02   1.6733E-01  -2.1414E+03   5.5396E+01   3.2606E-01   5.5397E+01   2.6637E+02   4.4574E-04   2.1061E+02   1.4686E+01   2.2104E-02   6.4584E+01
 1.6657E-01   3.1986E-02   1.7547E-01  -2.0722E+03   5.4462E+01  -6.2623E-02   5.4462E+01   2.6642E+02   4.3989E-04   2.0671E+02   1.4283E+01  -7.6858E-02   6.3749E+01
 1.7498E-01   3.1911E-02   1.8388E-01  -2.0008E+03   5.3508E+01  -4.4029E-01   5.3510E+01   2.6647E+02   4.3386E-04   2.0286E+02   1.3876E+01  -1.6825E-01   6.2892E+01
 1.8367E-01   3.1777E-02   1.9257E-01  -1.9219E+03   5.2547E+01  -7.7486E-01   5.2552E+01   2.6652E+02   4.2777E-04   1.9908E+02   1.3470E+01  -2.4746E-01   6.2027E+01
 1.9262E-01   3.1586E-02   2.0153E-01  -1.8475E+03   5.1632E+01  -1.0806E+00   5.1644E+01   2.6657E+02   4.2183E-04   1.9547E+02   1.3087E+01  -3.1863E-01   6.1185E+01
 2.0184E-01   3.1334E-02   2.1075E-01  -1.7764E+03   5.0748E+01  -1.3728E+00   5.0766E+01   2.6662E+02   4.1598E-04   1.9197E+02   1.2718E+01  -3.8508E-01   6.0355E+01
 2.1132E-01   3.1019E-02   2.2023E-01  -1.7030E+03   4.9866E+01  -1.6444E+00   4.9893E+01   2.6666E+02   4.1010E-04   1.8855E+02   1.2354E+01  -4.4501E-01   5.9524E+01
 2.2105E-01   3.0641E-02   2.2997E-01  -1.6288E+03   4.8994E+01  -1.8933E+00   4.9030E+01   2.6670E+02   4.0421E-04   1.8521E+02   1.1997E+01  -4.9821E-01   5.8693E+01
 2.3103E-01   3.0200E-02   2.3996E-01  -1.5553E+03   4.8133E+01  -2.1239E+00   4.8179E+01   2.6674E+02   3.9831E-04   1.8194E+02   1.1648E+01  -5.4553E-01   5.7860E+01
 2.4124E-01   2.9695E-02   2.5018E-01  -1.4813E+03   4.7277E+01  -2.3338E+00   4.7334E+01   2.6678E+02   3.9238E-04   1.7872E+02   1.1304E+01  -5.8617E-01   5.7026E+01
 2.5168E-01   2.9128E-02   2.6064E-01  -1.4069E+03   4.6445E+01  -2.5180E+00   4.6513E+01   2.6682E+02   3.8656E-04   1.7561E+02   1.0973E+01  -6.2091E-01   5.6207E+01
 2.6234E-01   2.8501E-02   2.7131E-01  -1.3358E+03   4.5641E+01  -2.6900E+00   4.5720E+01   2.6685E+02   3.8081E-04   1.7260E+02   1.0655E+01  -6.5193E-01   5.5400E+01
 2.7320E-01   2.7811E-02   2.8220E-01  -1.2643E+03   4.4844E+01  -2.8483E+00   4.4934E+01   2.6689E+02   3.7507E-04   1.6964E+02   1.0343E+01  -6.7935E-01   5.4596E+01
 2.8425E-01   2.7061E-02   2.9327E-01  -1.1925E+03   4.4046E+01  -2.9931E+00   4.4147E+01   2.6692E+02   3.6928E-04   1.6672E+02   1.0034E+01  -7.0244E-01   5.3784E+01
 2.9547E-01   2.6251E-02   3.0453E-01  -1.1199E+03   4.3246E+01  -3.1211E+00   4.3358E+01   2.6695E+02   3.6343E-04   1.6383E+02   9.7280E+00  -7.2073E-01   5.2966E+01
 3.0686E-01   2.5385E-02   3.1595E-01  -1.0475E+03   4.2452E+01  -3.2305E+00   4.2575E+01   2.6698E+02   3.5758E-04   1.6099E+02   9.4280E+00  -7.3377E-01   5.2149E+01
 3.1839E-01   2.4468E-02   3.2751E-01  -9.7570E+02   4.1692E+01  -3.3195E+00   4.1824E+01   2.6701E+02   3.5191E-04   1.5827E+02   9.1431E+00  -7.4363E-01   5.1358E+01
 3.3004E-01   2.3499E-02   3.3921E-01  -9.0814E+02   4.0963E+01  -3.4076E+00   4.1105E+01   2.6704E+02   3.4635E-04   1.5565E+02   8.8718E+00  -7.5400E-01   5.0583E+01
 3.4180E-01   2.2477E-02   3.5101E-01  -8.4066E+02   4.0197E+01  -3.4994E+00   4.0349E+01   2.6707E+02   3.4049E-04   1.5294E+02   8.5903E+00  -7.6219E-01   4.9769E+01
 3.5365E-01   2.1404E-02   3.6291E-01  -7.6609E+02   3.9388E+01  -3.5649E+00   3.9549E+01   2.6709E+02   3.3443E-04   1.5020E+02   8.3002E+00  -7.6443E-01   4.8926E+01
 3.6557E-01   2.0288E-02   3.7488E-01  -6.9351E+02   3.8593E+01  -3.6142E+00   3.8762E+01   2.6712E+02   3.2839E-04   1.4751E+02   8.0180E+00  -7.6362E-01   4.8087E+01
 3.7753E-01   1.9130E-02   3.8690E-01  -6.2341E+02   3.7794E+01  -3.6605E+00   3.7971E+01   2.6714E+02   3.2223E-04   1.4482E+02   7.7377E+00  -7.6155E-01   4.7234E+01
 3.8953E-01   1.7931E-02   3.9895E-01  -5.5051E+02   3.6959E+01  -3.6948E+00   3.7143E+01   2.6717E+02   3.1585E-04   1.4208E+02   7.4505E+00  -7.5627E-01   4.6349E+01
 4.0152E-01   1.6695E-02   4.1101E-01  -4.7565E+02   3.6095E+01  -3.7137E+00   3.6286E+01   2.6719E+02   3.0925E-04   1.3930E+02   7.1590E+00  -7.4786E-01   4.5436E+01
 4.1351E-01   1.5425E-02   4.2306E-01  -4.0082E+02   3.5197E+01  -3.7245E+00   3.5393E+01   2.6721E+02   3.0235E-04   1.3644E+02   6.8609E+00  -7.3717E-01   4.4482E+01
 4.2546E-01   1.4123E-02   4.3508E-01  -3.2325E+02   3.4232E+01  -3.7227E+00   3.4433E+01   2.6724E+02   2.9497E-04   1.3344E+02   6.5479E+00  -7.2290E-01   4.3462E+01
 4.3735E-01   1.2793E-02   4.4705E-01  -2.4173E+02   3.3196E+01  -3.7021E+00   3.3401E+01   2.6726E+02   2.8709E-04   1.3030E+02   6.2201E+00  -7.0506E-01   4.2374E+01
 4.4916E-01   1.1436E-02   4.5894E-01  -1.5840E+02   3.2058E+01  -3.6701E+00   3.2268E+01   2.6728E+02   2.7841E-04   1.2689E+02   5.8689E+00  -6.8343E-01   4.1177E+01
 4.6088E-01   1.0053E-02   4.7074E-01  -6.8464E+01   3.0762E+01  -3.6120E+00   3.0973E+01   2.6731E+02   2.6860E-04   1.2311E+02   5.4815E+00  -6.5508E-01   3.9824E+01
 4.7249E-01   8.6489E-03   4.8243E-01   2.8886E+01   2.9300E+01  -3.5176E+00   2.9510E+01   2.6733E+02   2.5757E-04   1.1893E+02   5.0598E+00  -6.1950E-01   3.8305E+01
 4.8396E-01   7.2276E-03   4.9399E-01   1.3015E+02   2.7588E+01  -3.3809E+00   2.7795E+01   2.6736E+02   2.4454E-04   1.1408E+02   4.5849E+00  -5.7508E-01   3.6513E+01
 4.9528E-01   5.7903E-03   5.0540E-01   2.4500E+02   2.5699E+01  -3.2246E+00   2.5900E+01   2.6739E+02   2.3009E-04   1.0877E+02   4.0855E+00  -5.2603E-01   3.4530E+01
 5.0643E-01   4.3344E-03   5.1665E-01   3.5068E+02   2.2899E+01  -2.8850E+00   2.3080E+01   2.6743E+02   2.0763E-04   1.0072E+02   3.3853E+00  -4.4658E-01   3.1470E+01
 5.1741E-01   2.8739E-03   5.2772E-01   5.3125E+02   2.0635E+01  -2.7515E+00   2.0818E+01   2.6745E+02   1.9260E-04   9.5428E+01   2.8861E+00  -4.3372E-01   2.9363E+01
 5.2812E-01   1.0736E-03   5.3859E-01   5.6337E+02   1.3650E+01  -2.6106E+00   1.3897E+01   2.6752E+02   1.3362E-04   7.6636E+01   1.5378E+00  -2.0495E-01   2.1488E+01
