#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 2.5217E-03   1.0314E-02   9.6133E-03  -8.6708E+03   4.8276E+01   1.2249E+02   1.3166E+02   2.6235E+02   9.4959E-04   3.5002E+02   1.6667E+01   3.2398E+01   1.3889E+02
 3.1836E-03   1.1508E-02   1.0979E-02  -9.5078E+03   5.6012E+01   1.2342E+02   1.3553E+02   2.6237E+02   1.0492E-03   3.7880E+02   2.0747E+01   3.4990E+01   1.5268E+02
 3.9727E-03   1.2741E-02   1.2444E-02  -1.0332E+04   6.4214E+01   1.2330E+02   1.3902E+02   2.6240E+02   1.1596E-03   4.1050E+02   2.5625E+01   3.7382E+01   1.6810E+02
 4.9069E-03   1.4000E-02   1.4013E-02  -1.1083E+04   7.2591E+01   1.2172E+02   1.4173E+02   2.6243E+02   1.2792E-03   4.4424E+02   3.1256E+01   3.9179E+01   1.8492E+02
 6.0059E-03   1.5266E-02   1.5690E-02  -1.1649E+04   8.0459E+01   1.1826E+02   1.4304E+02   2.6248E+02   1.4072E-03   4.7872E+02   3.7405E+01   3.9825E+01   2.0300E+02
 7.2893E-03   1.6516E-02   1.7483E-02  -1.1882E+04   8.6010E+01   1.1112E+02   1.4052E+02   2.6265E+02   1.5387E-03   5.0572E+02   4.2797E+01   3.8360E+01   2.2154E+02
 8.7694E-03   1.7742E-02   1.9407E-02  -1.1605E+04   8.8066E+01   1.0046E+02   1.3360E+02   2.6296E+02   1.6565E-03   5.1871E+02   4.5715E+01   3.5134E+01   2.3806E+02
 1.0448E-02   1.8954E-02   2.1478E-02  -1.0942E+04   8.6760E+01   8.7949E+01   1.2354E+02   2.6336E+02   1.7336E-03   5.1352E+02   4.5482E+01   3.0962E+01   2.4870E+02
 1.2316E-02   2.0177E-02   2.3711E-02  -1.0199E+04   8.4098E+01   7.6314E+01   1.1356E+02   2.6375E+02   1.7491E-03   4.9382E+02   4.3009E+01   2.7125E+01   2.5057E+02
 1.4364E-02   2.1435E-02   2.6114E-02  -9.7133E+03   8.2793E+01   6.7604E+01   1.0689E+02   2.6401E+02   1.7159E-03   4.7071E+02   4.0465E+01   2.4251E+01   2.4561E+02
 1.6598E-02   2.2728E-02   2.8696E-02  -9.6042E+03   8.3557E+01   6.1300E+01   1.0363E+02   2.6418E+02   1.6690E-03   4.5115E+02   3.9088E+01   2.1918E+01   2.3879E+02
 1.9038E-02   2.4035E-02   3.1464E-02  -9.6518E+03   8.5338E+01   5.5902E+01   1.0202E+02   2.6431E+02   1.6293E-03   4.3637E+02   3.8595E+01   1.9766E+01   2.3303E+02
 2.1710E-02   2.5319E-02   3.4430E-02  -9.6428E+03   8.6238E+01   4.9956E+01   9.9662E+01   2.6448E+02   1.6002E-03   4.2196E+02   3.8087E+01   1.7228E+01   2.2876E+02
 2.4643E-02   2.6536E-02   3.7607E-02  -9.4475E+03   8.3354E+01   4.1962E+01   9.3321E+01   2.6486E+02   1.5689E-03   3.9652E+02   3.5949E+01   1.3684E+01   2.2401E+02
 2.7863E-02   2.7645E-02   4.1015E-02  -8.9273E+03   7.3881E+01   3.1601E+01   8.0355E+01   2.6557E+02   1.4963E-03   3.4670E+02   3.0265E+01   9.4155E+00   2.1317E+02
 3.1383E-02   2.8655E-02   4.4678E-02  -8.1329E+03   5.8968E+01   2.1067E+01   6.2618E+01   2.6651E+02   1.3462E-03   2.7605E+02   2.1718E+01   5.7547E+00   1.9124E+02
 3.5196E-02   2.9630E-02   4.8613E-02  -7.4042E+03   4.3817E+01   1.2981E+01   4.5700E+01   2.6735E+02   1.1480E-03   2.0911E+02   1.3847E+01   3.4209E+00   1.6268E+02
