#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 1.0809E-02  -1.7670E-02  -2.1465E-02   2.2088E+03   1.3015E+00  -1.0110E+00   1.6481E+00   2.6204E+02   4.1692E-15   4.7039E+03   4.3242E+00  -3.3591E+00   9.7442E-01
 9.4928E-03  -1.6611E-02  -1.9775E-02   2.3014E+03   1.1647E+00  -9.7212E-01   1.5171E+00   2.6204E+02   3.0146E-15   4.7040E+03   3.8699E+00  -3.2299E+00   9.3489E-01
 8.2864E-03  -1.5566E-02  -1.8179E-02   2.3862E+03   1.0054E+00  -9.0383E-01   1.3520E+00   2.6204E+02   2.1938E-15   4.7042E+03   3.3407E+00  -3.0032E+00   8.8252E-01
 7.1851E-03  -1.4536E-02  -1.6671E-02   2.4608E+03   8.2340E-01  -8.0022E-01   1.1482E+00   2.6204E+02   1.6879E-15   4.7045E+03   2.7360E+00  -2.6590E+00   8.1328E-01
 6.1848E-03  -1.3524E-02  -1.5247E-02   2.5226E+03   6.1941E-01  -6.5279E-01   8.9989E-01   2.6204E+02   1.4300E-15   4.7047E+03   2.0583E+00  -2.1692E+00   7.1997E-01
 5.2805E-03  -1.2529E-02  -1.3903E-02   2.5683E+03   3.9743E-01  -4.5520E-01   6.0428E-01   2.6204E+02   1.3378E-15   4.7049E+03   1.3207E+00  -1.5127E+00   5.8997E-01
 4.4674E-03  -1.1554E-02  -1.2633E-02   2.5949E+03   1.6426E-01  -2.0442E-01   2.6224E-01   2.6204E+02   1.3844E-15   4.7051E+03   5.4589E-01  -6.7935E-01   3.8864E-01
 3.7415E-03  -1.0600E-02  -1.1433E-02   2.5999E+03  -7.1323E-02   1.0074E-01   1.2343E-01   2.6204E+02   1.6426E-15   4.7054E+03  -2.3704E-01   3.3481E-01   2.6662E-01
 3.0985E-03  -9.6688E-03  -1.0302E-02   2.5813E+03  -3.0171E-01   4.6320E-01   5.5279E-01   2.6204E+02   2.0377E-15   4.7056E+03  -1.0028E+00   1.5395E+00   5.6424E-01
 2.5337E-03  -8.7624E-03  -9.2335E-03   2.5372E+03  -5.1711E-01   8.8127E-01   1.0218E+00   2.6204E+02   2.6388E-15   4.7058E+03  -1.7188E+00   2.9292E+00   7.6710E-01
 2.0420E-03  -7.8819E-03  -8.2247E-03   2.4668E+03  -7.0611E-01   1.3468E+00   1.5207E+00   2.6204E+02   3.5140E-15   4.7059E+03  -2.3470E+00   4.4766E+00   9.3580E-01
 1.6182E-03  -7.0292E-03  -7.2722E-03   2.3705E+03  -8.6016E-01   1.8509E+00   2.0410E+00   2.6204E+02   4.7416E-15   4.7060E+03  -2.8591E+00   6.1524E+00   1.0841E+00
 1.2573E-03  -6.2064E-03  -6.3735E-03   2.2493E+03  -9.7195E-01   2.3825E+00   2.5731E+00   2.6204E+02   6.4069E-15   4.7061E+03  -3.2308E+00   7.9196E+00   1.2173E+00
 9.5407E-04  -5.4149E-03  -5.5257E-03   2.1055E+03  -1.0355E+00   2.9273E+00   3.1050E+00   2.6204E+02   8.6049E-15   4.7062E+03  -3.4421E+00   9.7306E+00   1.3372E+00
 7.0345E-04  -4.6556E-03  -4.7258E-03   1.9421E+03  -1.0469E+00   3.4677E+00   3.6222E+00   2.6204E+02   1.1438E-14   4.7063E+03  -3.4800E+00   1.1527E+01   1.4442E+00
 5.0039E-04  -3.9288E-03  -3.9710E-03   1.7633E+03  -1.0058E+00   3.9830E+00   4.1080E+00   2.6204E+02   1.4908E-14   4.7063E+03  -3.3434E+00   1.3240E+01   1.5380E+00
 3.3966E-04  -3.2350E-03  -3.2587E-03   1.5747E+03  -9.2194E-01   4.4660E+00   4.5601E+00   2.6204E+02   1.9088E-14   4.7062E+03  -3.0646E+00   1.4845E+01   1.6205E+00
 2.1604E-04  -2.5745E-03  -2.5866E-03   1.3788E+03  -8.0380E-01   4.9176E+00   4.9828E+00   2.6204E+02   2.4136E-14   4.7061E+03  -2.6719E+00   1.6346E+01   1.6939E+00
 1.2477E-04  -1.9471E-03  -1.9525E-03   1.1786E+03  -6.5699E-01   5.3361E+00   5.3764E+00   2.6204E+02   2.9804E-14   4.7061E+03  -2.1838E+00   1.7737E+01   1.7596E+00
 6.1535E-05  -1.3525E-03  -1.3544E-03   9.7626E+02  -4.8545E-01   5.7032E+00   5.7238E+00   2.6204E+02   3.6736E-14   4.7060E+03  -1.6136E+00   1.8957E+01   1.8155E+00
 2.2521E-05  -7.8982E-04  -7.9025E-04   7.7975E+02  -2.9862E-01   6.1056E+00   6.1129E+00   2.6204E+02   4.5845E-14   4.7060E+03  -9.9261E-01   2.0295E+01   1.8762E+00
 4.3080E-06  -2.5819E-04  -2.5822E-04   5.6857E+02  -9.6594E-02   6.5430E+00   6.5437E+00   2.6204E+02   5.2486E-14   4.7060E+03  -3.2108E-01   2.1749E+01   1.9412E+00
 4.3080E-06   2.5819E-04   2.5822E-04   3.4086E+02   1.2113E-01   6.6823E+00   6.6834E+00   2.6204E+02   5.5143E-14   4.7060E+03   4.0262E-01   2.2212E+01   1.9618E+00
 2.2521E-05   7.8982E-04   7.9025E-04   1.5486E+02   3.5301E-01   6.6764E+00   6.6857E+00   2.6204E+02   6.7152E-14   4.7060E+03   1.1734E+00   2.2192E+01   1.9622E+00
 6.1535E-05   1.3525E-03   1.3544E-03  -4.0334E+01   6.1586E-01   6.9101E+00   6.9375E+00   2.6204E+02   8.7550E-14   4.7060E+03   2.0471E+00   2.2969E+01   1.9988E+00
 1.2477E-04   1.9471E-03   1.9525E-03  -2.8877E+02   9.1521E-01   7.2166E+00   7.2744E+00   2.6204E+02   1.1007E-13   4.7061E+03   3.0422E+00   2.3988E+01   2.0467E+00
 2.1604E-04   2.5745E-03   2.5866E-03  -5.5543E+02   1.2366E+00   7.3982E+00   7.5008E+00   2.6204E+02   1.4085E-13   4.7061E+03   4.1104E+00   2.4592E+01   2.0783E+00
 3.3966E-04   3.2350E-03   3.2587E-03  -8.2985E+02   1.5760E+00   7.4965E+00   7.6603E+00   2.6204E+02   1.8696E-13   4.7062E+03   5.2389E+00   2.4919E+01   2.1003E+00
 5.0039E-04   3.9288E-03   3.9710E-03  -1.1155E+03   1.9334E+00   7.5412E+00   7.7851E+00   2.6204E+02   2.6307E-13   4.7063E+03   6.4270E+00   2.5068E+01   2.1173E+00
 7.0345E-04   4.6556E-03   4.7258E-03  -1.4091E+03   2.2947E+00   7.5041E+00   7.8472E+00   2.6204E+02   4.0290E-13   4.7063E+03   7.6281E+00   2.4945E+01   2.1257E+00
 9.5407E-04   5.4149E-03   5.5257E-03  -1.6980E+03   2.6468E+00   7.3995E+00   7.8586E+00   2.6204E+02   6.9227E-13   4.7062E+03   8.7981E+00   2.4597E+01   2.1273E+00
 1.2573E-03   6.2064E-03   6.3735E-03  -1.9794E+03   3.0002E+00   7.2820E+00   7.8758E+00   2.6204E+02   1.3064E-12   4.7061E+03   9.9730E+00   2.4206E+01   2.1296E+00
 1.6182E-03   7.0292E-03   7.2722E-03  -2.2518E+03   3.3712E+00   7.1886E+00   7.9398E+00   2.6204E+02   2.4635E-12   4.7060E+03   1.1206E+01   2.3895E+01   2.1383E+00
 2.0420E-03   7.8819E-03   8.2247E-03  -2.5114E+03   3.7619E+00   7.1134E+00   8.0469E+00   2.6204E+02   4.0820E-12   4.7059E+03   1.2504E+01   2.3644E+01   2.1527E+00
 2.5337E-03   8.7624E-03   9.2335E-03  -2.7554E+03   4.1412E+00   6.9955E+00   8.1293E+00   2.6204E+02   5.6405E-12   4.7058E+03   1.3764E+01   2.3252E+01   2.1637E+00
 3.0985E-03   9.6688E-03   1.0302E-02  -2.9760E+03   4.4678E+00   6.7881E+00   8.1264E+00   2.6204E+02   6.9071E-12   4.7056E+03   1.4849E+01   2.2561E+01   2.1634E+00
 3.7415E-03   1.0600E-02   1.1433E-02  -3.1669E+03   4.7277E+00   6.5010E+00   8.0383E+00   2.6204E+02   7.9290E-12   4.7054E+03   1.5712E+01   2.1606E+01   2.1517E+00
 4.4674E-03   1.1554E-02   1.2633E-02  -3.3275E+03   4.9284E+00   6.1696E+00   7.8964E+00   2.6204E+02   8.7065E-12   4.7051E+03   1.6379E+01   2.0504E+01   2.1326E+00
 5.2805E-03   1.2529E-02   1.3903E-02  -3.4610E+03   5.0916E+00   5.8348E+00   7.7439E+00   2.6204E+02   9.3361E-12   4.7049E+03   1.6920E+01   1.9390E+01   2.1120E+00
 6.1848E-03   1.3524E-02   1.5247E-02  -3.5747E+03   5.2261E+00   5.5046E+00   7.5903E+00   2.6204E+02   9.8234E-12   4.7047E+03   1.7366E+01   1.8292E+01   2.0910E+00
 7.1851E-03   1.4536E-02   1.6671E-02  -3.6655E+03   5.3219E+00   5.1671E+00   7.4177E+00   2.6204E+02   1.0189E-11   4.7045E+03   1.7684E+01   1.7170E+01   2.0671E+00
 8.2864E-03   1.5566E-02   1.8179E-02  -3.7270E+03   5.3827E+00   4.8337E+00   7.2345E+00   2.6204E+02   1.0435E-11   4.7042E+03   1.7885E+01   1.6061E+01   2.0415E+00
 9.4928E-03   1.6611E-02   1.9775E-02  -3.7642E+03   5.4310E+00   4.5281E+00   7.0710E+00   2.6204E+02   1.0537E-11   4.7040E+03   1.8045E+01   1.5045E+01   2.0183E+00
 1.0809E-02   1.7670E-02   2.1465E-02  -3.7892E+03   5.4676E+00   4.2429E+00   6.9208E+00   2.6204E+02   1.0488E-11   4.7039E+03   1.8166E+01   1.4097E+01   1.9968E+00
 1.2239E-02   1.8743E-02   2.3253E-02  -3.7995E+03   5.4742E+00   3.9607E+00   6.7568E+00   2.6204E+02   1.0328E-11   4.7037E+03   1.8187E+01   1.3159E+01   1.9730E+00
 1.3790E-02   1.9828E-02   2.5146E-02  -3.7899E+03   5.4580E+00   3.6913E+00   6.5890E+00   2.6204E+02   1.0094E-11   4.7035E+03   1.8133E+01   1.2263E+01   1.9484E+00
 1.5465E-02   2.0926E-02   2.7149E-02  -3.7679E+03   5.4424E+00   3.4501E+00   6.4438E+00   2.6204E+02   9.7967E-12   4.7034E+03   1.8080E+01   1.1462E+01   1.9269E+00
 1.7271E-02   2.2035E-02   2.9268E-02  -3.7443E+03   5.4200E+00   3.2236E+00   6.3062E+00   2.6204E+02   9.4507E-12   4.7033E+03   1.8005E+01   1.0709E+01   1.9062E+00
