#        X=           Y=           S=           P=           U=           V=         Vel=           T=         mut=         hcv=          Ax=          Ay=       Yplus=
 1.3453E-03   4.6573E-03   4.9031E-03  -3.3092E+03   4.3131E+01   9.2552E+01   1.0211E+02   2.6240E+02   3.2853E-04   3.0583E+02   1.2334E+01   2.1096E+01   5.5171E+01
 1.6441E-03   5.1390E-03   5.4700E-03  -3.6595E+03   4.7913E+01   9.2391E+01   1.0408E+02   2.6241E+02   3.6191E-04   3.1973E+02   1.4244E+01   2.1875E+01   5.8607E+01
 1.9858E-03   5.6326E-03   6.0706E-03  -3.9719E+03   5.2515E+01   9.1649E+01   1.0563E+02   2.6244E+02   3.9888E-04   3.3577E+02   1.6314E+01   2.2638E+01   6.2678E+01
 2.3709E-03   6.1387E-03   6.7066E-03  -4.2035E+03   5.6866E+01   9.0432E+01   1.0683E+02   2.6246E+02   4.3806E-04   3.5366E+02   1.8494E+01   2.3396E+01   6.7261E+01
 2.8012E-03   6.6566E-03   7.3802E-03  -4.4305E+03   6.0964E+01   8.8856E+01   1.0776E+02   2.6249E+02   4.7971E-04   3.7349E+02   2.0839E+01   2.4140E+01   7.2373E+01
 3.2800E-03   7.1851E-03   8.0934E-03  -4.6162E+03   6.4788E+01   8.6951E+01   1.0843E+02   2.6253E+02   5.2225E-04   3.9410E+02   2.3269E+01   2.4795E+01   7.7795E+01
 3.8086E-03   7.7243E-03   8.8486E-03  -4.7796E+03   6.8346E+01   8.4797E+01   1.0891E+02   2.6256E+02   5.6429E-04   4.1470E+02   2.5734E+01   2.5321E+01   8.3305E+01
 4.3900E-03   8.2728E-03   9.6481E-03  -4.9267E+03   7.1643E+01   8.2396E+01   1.0919E+02   2.6261E+02   6.0432E-04   4.3417E+02   2.8174E+01   2.5618E+01   8.8651E+01
 5.0280E-03   8.8286E-03   1.0494E-02  -5.0443E+03   7.4576E+01   7.9682E+01   1.0914E+02   2.6265E+02   6.4107E-04   4.5130E+02   3.0436E+01   2.5605E+01   9.3624E+01
 5.7251E-03   9.3910E-03   1.1390E-02  -5.0937E+03   7.7066E+01   7.6678E+01   1.0871E+02   2.6271E+02   6.7237E-04   4.6489E+02   3.2347E+01   2.5272E+01   9.7891E+01
 6.4829E-03   9.9604E-03   1.2338E-02  -5.1011E+03   7.9156E+01   7.3526E+01   1.0804E+02   2.6277E+02   6.9713E-04   4.7464E+02   3.3869E+01   2.4679E+01   1.0128E+02
